dataset_name,quality_bin,algorithm,train_seed,source_summary_type,dataset_norm_state_cov,dataset_norm_sa_cov,dataset_state_entropy,dataset_avg_return,dataset_success_rate,run_avg_return,run_success_rate,run_avg_episode_length,ood_action_rate_step,support_overlap_rate_unique_sa,eval_sa_coverage_wrt_dataset_support,support_distance_proxy,q_over_rate,q_over_mean_excess,checkpoint_path,status,notes
envA_v2_quality_mixed_wide50k,mixed,cql,5,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003733,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed5.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,6,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003829,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed6.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,7,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.4100,1.0000,59.00,0.000000,1.000000,0.051845,0.000000,0.004938,0.003466,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed7.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,8,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003630,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed8.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,9,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003621,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed9.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,10,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003772,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed10.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,11,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.4100,1.0000,59.00,0.000000,1.000000,0.051845,0.000000,0.004938,0.003589,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed11.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,12,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003646,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed12.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,13,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003933,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed13.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,14,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.4100,1.0000,59.00,0.000000,1.000000,0.051845,0.000000,0.007407,0.003803,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed14.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,15,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003877,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed15.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,16,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003668,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed16.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,17,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003888,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed17.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,18,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003558,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed18.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,19,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.007407,0.004030,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed19.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
